Date,Price,Open,High,Low,Vol.,Change %
15-12-2016,"18,401.15","18,143.50","18,532.00","18,122.10",82.79M,0.33%
14-12-2016,"18,341.50","18,480.35","18,485.45","18,322.90",56.29M,-0.67%
13-12-2016,"18,466.05","18,354.10","18,492.85","18,291.35",54.73M,0.40%
12-12-2016,"18,392.95","18,616.05","18,616.05","18,364.05",53.58M,-1.62%
09-12-2016,"18,695.80","18,567.95","18,739.65","18,432.30",75.65M,0.97%
08-12-2016,"18,515.45","18,342.60","18,558.75","18,336.95",55.66M,1.54%
07-12-2016,"18,234.15","18,515.50","18,588.75","17,952.60",100.89M,-1.01%
06-12-2016,"18,420.90","18,459.70","18,499.75","18,365.95",55.03M,0.07%
05-12-2016,"18,408.90","18,245.00","18,434.25","18,189.50",45.77M,0.88%
02-12-2016,"18,247.65","18,329.40","18,490.50","18,163.80",84.31M,-0.98%
01-12-2016,"18,428.45","18,676.75","18,713.10","18,389.65",62.88M,-1.07%
30-11-2016,"18,627.80","18,306.10","18,667.85","18,262.50",89.14M,2.22%
29-11-2016,"18,223.75","18,308.80","18,427.40","18,188.70",81.51M,-0.42%
28-11-2016,"18,301.45","18,237.20","18,471.65","18,187.40",106.89M,-1.11%
25-11-2016,"18,507.30","18,377.55","18,546.35","18,266.60",81.09M,1.38%
24-11-2016,"18,256.10","18,476.00","18,476.35","18,215.80",120.48M,-1.54%
23-11-2016,"18,540.90","18,660.55","18,669.05","18,449.70",73.80M,-0.04%
22-11-2016,"18,548.65","18,626.70","18,650.50","18,322.70",119.91M,0.55%
21-11-2016,"18,446.40","19,063.80","19,075.95","18,351.25",135.62M,-2.70%
18-11-2016,"18,959.05","19,180.30","19,216.35","18,897.10",79.39M,-0.67%
17-11-2016,"19,087.85","19,115.90","19,328.75","19,009.85",106.73M,-0.11%
16-11-2016,"19,108.10","19,591.25","19,611.90","19,088.40",134.59M,-0.94%
15-11-2016,"19,289.75","19,808.35","19,861.75","19,240.45",208.77M,-2.27%
11-11-2016,"19,738.80","20,033.85","20,309.65","19,704.35",197.93M,-2.28%
10-11-2016,"20,200.25","19,827.50","20,283.15","19,787.45",212.50M,3.49%
09-11-2016,"19,518.25","18,270.90","19,587.80","18,143.70",169.95M,0.09%
08-11-2016,"19,500.80","19,490.75","19,549.45","19,322.15",83.95M,0.75%
07-11-2016,"19,356.00","19,317.85","19,378.00","19,233.00",77.29M,1.56%
04-11-2016,"19,058.10","19,223.85","19,223.90","18,961.15",76.17M,-0.63%
03-11-2016,"19,178.70","19,201.95","19,319.65","19,119.30",65.92M,-0.26%
02-11-2016,"19,227.90","19,223.50","19,296.55","19,158.75",74.37M,-1.19%
01-11-2016,"19,458.60","19,578.60","19,591.65","19,417.30",61.79M,-0.33%
30-10-2016,"19,523.55","19,657.80","19,666.80","19,484.65",,-0.17%
28-10-2016,"19,555.95","19,507.85","19,589.70","19,362.00",68.88M,0.21%
27-10-2016,"19,514.60","19,452.00","19,544.20","19,252.10",87.65M,0.16%
26-10-2016,"19,483.60","19,581.70","19,725.90","19,434.50",143.83M,-1.77%
25-10-2016,"19,834.90","19,907.70","19,922.70","19,711.95",90.59M,0.14%
24-10-2016,"19,807.90","19,763.85","19,897.85","19,751.65",77.83M,0.49%
21-10-2016,"19,710.90","19,636.40","19,744.00","19,516.40",69.23M,0.27%
20-10-2016,"19,658.70","19,493.90","19,722.85","19,479.25",97.61M,1.27%
19-10-2016,"19,412.10","19,570.05","19,576.30","19,322.75",65.35M,-0.43%
18-10-2016,"19,495.05","19,174.70","19,511.80","19,162.85",104.28M,2.23%
17-10-2016,"19,070.40","19,136.30","19,241.75","19,002.45",123.60M,0.26%
14-10-2016,"19,020.15","19,016.70","19,053.50","18,926.15",61.80M,0.35%
13-10-2016,"18,954.25","19,295.55","19,295.55","18,824.40",95.15M,-2.19%
10-10-2016,"19,378.55","19,489.50","19,501.45","19,351.35",40.91M,-0.11%
07-10-2016,"19,400.10","19,398.05","19,456.00","19,318.00",62.68M,0.03%
06-10-2016,"19,395.05","19,518.55","19,570.70","19,325.80",74.62M,-0.73%
05-10-2016,"19,536.85","19,801.30","19,816.50","19,492.80",91.73M,-0.69%
04-10-2016,"19,672.70","19,641.75","19,747.45","19,527.35",113.39M,0.43%
03-10-2016,"19,589.05","19,395.55","19,611.25","19,363.95",66.41M,1.57%
30-09-2016,"19,285.70","19,116.00","19,330.85","19,085.20",84.25M,0.53%
29-09-2016,"19,183.65","19,762.30","19,793.20","19,059.05",239.44M,-2.39%
28-09-2016,"19,653.55","19,542.00","19,700.00","19,509.65",117.25M,0.69%
27-09-2016,"19,518.70","19,652.95","19,696.45","19,479.15",65.85M,-0.37%
26-09-2016,"19,591.75","19,792.20","19,794.15","19,568.35",73.98M,-1.56%
23-09-2016,"19,901.80","20,136.75","20,137.55","19,861.45",96.85M,-1.03%
22-09-2016,"20,109.60","20,153.10","20,264.80","19,996.90",102.58M,1.42%
21-09-2016,"19,828.45","19,902.70","19,937.85","19,749.95",62.25M,-0.12%
20-09-2016,"19,852.30","19,957.35","19,964.30","19,797.50",55.72M,-0.27%
19-09-2016,"19,906.85","19,892.20","20,014.40","19,849.65",64.69M,0.26%
16-09-2016,"19,855.45","19,935.85","20,227.20","19,783.60",139.01M,0.09%
15-09-2016,"19,837.55","19,927.60","19,955.40","19,730.25",68.39M,-0.36%
14-09-2016,"19,909.15","19,757.05","19,953.15","19,732.15",87.06M,0.60%
12-09-2016,"19,790.60","19,861.45","19,861.45","19,735.55",97.97M,-2.25%
09-09-2016,"20,245.30","20,274.75","20,349.70","20,139.15",99.50M,-0.84%
08-09-2016,"20,417.25","20,439.20","20,477.40","20,335.20",84.15M,0.05%
07-09-2016,"20,406.90","20,505.80","20,575.80","20,376.75",182.17M,-0.09%
06-09-2016,"20,426.20","19,990.95","20,459.45","19,990.95",102.45M,2.73%
02-09-2016,"19,883.20","19,830.35","19,911.25","19,787.60",55.25M,0.48%
01-09-2016,"19,788.85","19,805.80","19,928.20","19,738.30",73.41M,0.01%
31-08-2016,"19,787.60","19,595.90","19,823.40","19,595.90",227.84M,1.31%
30-08-2016,"19,531.55","19,306.50","19,546.35","19,306.50",78.07M,1.64%
29-08-2016,"19,217.00","19,174.45","19,247.85","19,096.70",56.15M,0.11%
26-08-2016,"19,195.75","19,336.45","19,358.00","19,133.90",62.94M,-0.56%
25-08-2016,"19,304.25","19,383.70","19,432.75","19,282.80",91.83M,-0.27%
24-08-2016,"19,355.60","19,358.70","19,392.20","19,284.35",59.39M,0.07%
23-08-2016,"19,341.65","19,311.90","19,372.65","19,246.90",75.74M,0.06%
22-08-2016,"19,330.25","19,432.60","19,493.20","19,252.75",72.77M,-0.43%
19-08-2016,"19,414.70","19,419.00","19,457.40","19,327.20",110.38M,0.32%
18-08-2016,"19,352.80","19,087.20","19,367.45","19,083.00",81.43M,1.64%
17-08-2016,"19,041.25","19,044.55","19,138.35","18,966.35",81.06M,0.21%
16-08-2016,"19,002.15","19,029.10","19,062.20","18,839.40",94.80M,0.20%
12-08-2016,"18,963.70","18,698.30","18,986.80","18,695.50",198.84M,1.73%
11-08-2016,"18,640.40","18,621.00","18,699.20","18,537.10",101.08M,-0.04%
10-08-2016,"18,647.80","18,966.85","18,985.25","18,611.25",77.58M,-1.51%
09-08-2016,"18,933.30","18,968.65","19,008.15","18,838.60",80.28M,-0.03%
08-08-2016,"18,939.45","18,986.75","19,028.70","18,896.00",62.65M,0.07%
05-08-2016,"18,925.95","18,725.20","18,943.15","18,708.25",86.19M,1.91%
04-08-2016,"18,571.70","18,724.90","18,724.90","18,443.65",99.89M,-0.16%
03-08-2016,"18,602.00","18,680.95","18,775.40","18,542.60",79.65M,-0.57%
02-08-2016,"18,708.25","18,783.60","18,866.55","18,671.85",93.80M,-0.17%
01-08-2016,"18,740.60","18,896.50","19,078.50","18,634.40",107.46M,-1.12%
29-07-2016,"18,953.15","19,047.05","19,070.15","18,912.60",84.59M,-0.65%
28-07-2016,"19,076.55","19,050.40","19,126.75","18,998.80",150.82M,0.29%
27-07-2016,"19,021.95","18,908.45","19,125.00","18,882.40",102.76M,0.85%
26-07-2016,"18,860.85","18,979.10","19,044.45","18,814.25",108.82M,-0.68%
25-07-2016,"18,989.60","18,594.95","19,035.35","18,572.10",134.30M,1.60%
22-07-2016,"18,690.40","18,697.80","18,735.40","18,551.30",98.15M,0.09%
21-07-2016,"18,674.30","18,967.40","19,000.30","18,644.55",83.00M,-1.55%
20-07-2016,"18,968.20","18,896.80","19,016.25","18,886.30",76.19M,0.33%
19-07-2016,"18,905.15","18,970.15","19,030.05","18,833.60",119.76M,-0.10%
18-07-2016,"18,923.40","18,998.30","19,158.00","18,885.00",89.84M,-0.16%
15-07-2016,"18,953.65","18,887.90","19,016.10","18,772.45",98.89M,0.48%
14-07-2016,"18,863.75","18,633.50","18,880.90","18,580.20",119.59M,1.31%
13-07-2016,"18,618.95","18,704.90","18,711.60","18,546.25",91.79M,-0.26%
12-07-2016,"18,667.60","18,527.85","18,684.45","18,464.15",119.96M,1.50%
11-07-2016,"18,390.95","18,268.15","18,409.45","18,243.30",95.54M,2.08%
08-07-2016,"18,016.25","18,078.05","18,079.20","17,910.90",71.38M,-0.38%
07-07-2016,"18,084.90","18,036.30","18,146.55","17,997.10",66.11M,0.45%
05-07-2016,"18,004.25","18,122.40","18,124.10","17,989.60",71.76M,-0.52%
04-07-2016,"18,097.65","18,091.75","18,146.35","18,054.80",88.03M,0.62%
01-07-2016,"17,985.65","18,019.70","18,074.95","17,955.30",69.40M,0.28%
30-06-2016,"17,935.40","17,825.30","17,975.05","17,795.90",118.53M,1.39%
29-06-2016,"17,689.90","17,643.65","17,728.95","17,580.50",60.63M,0.73%
28-06-2016,"17,561.55","17,497.00","17,626.70","17,481.50",73.84M,0.27%
27-06-2016,"17,514.95","17,346.30","17,611.20","17,346.30",89.95M,0.51%
24-06-2016,"17,426.05","17,213.85","17,459.20","16,946.35",164.61M,-2.61%
23-06-2016,"17,892.45","17,630.80","17,907.50","17,611.00",71.43M,1.51%
22-06-2016,"17,626.05","17,610.10","17,755.25","17,518.15",68.94M,0.04%
21-06-2016,"17,619.10","17,761.65","17,763.30","17,585.65",73.73M,-0.56%
20-06-2016,"17,718.60","17,425.80","17,779.00","17,425.80",110.67M,0.13%
17-06-2016,"17,696.05","17,772.30","17,843.15","17,590.75",91.95M,0.14%
16-06-2016,"17,671.30","17,827.60","17,827.60","17,545.80",132.63M,-1.38%
15-06-2016,"17,917.90","17,746.05","17,943.65","17,659.60",119.25M,1.39%
14-06-2016,"17,672.40","17,698.95","17,719.85","17,575.95",94.80M,0.45%
13-06-2016,"17,593.95","17,620.55","17,666.55","17,527.55",72.87M,-1.32%
10-06-2016,"17,828.60","17,830.20","18,051.50","17,815.25",94.18M,-0.33%
09-06-2016,"17,887.70","17,955.80","17,986.15","17,801.55",107.53M,-0.33%
08-06-2016,"17,946.80","17,976.25","17,995.80","17,855.20",123.36M,-0.01%
07-06-2016,"17,948.15","17,796.55","18,000.95","17,713.35",167.58M,1.57%
06-06-2016,"17,671.40","17,710.45","17,754.15","17,636.90",81.25M,-0.05%
03-06-2016,"17,680.80","17,657.20","17,762.05","17,649.05",89.37M,0.64%
02-06-2016,"17,567.80","17,405.15","17,596.40","17,350.45",78.34M,0.83%
01-06-2016,"17,423.45","17,670.85","17,670.85","17,392.85",99.17M,-1.12%
31-05-2016,"17,620.90","17,615.10","17,648.25","17,462.20",115.96M,0.57%
30-05-2016,"17,520.65","17,580.85","17,666.05","17,484.80",96.75M,0.05%
27-05-2016,"17,511.80","17,348.35","17,543.30","17,327.65",163.23M,0.88%
26-05-2016,"17,359.30","17,037.60","17,424.05","16,971.35",134.39M,2.13%
25-05-2016,"16,997.45","16,600.65","17,025.85","16,599.05",86.51M,3.29%
24-05-2016,"16,456.65","16,422.35","16,501.05","16,368.60",60.21M,0.30%
23-05-2016,"16,407.55","16,560.15","16,604.15","16,368.00",69.31M,-0.45%
20-05-2016,"16,481.45","16,600.80","16,623.20","16,455.40",73.96M,-0.51%
19-05-2016,"16,565.25","16,725.45","16,726.15","16,535.75",87.52M,-0.98%
18-05-2016,"16,728.95","16,671.70","16,759.05","16,556.60",130.87M,-0.20%
17-05-2016,"16,762.75","16,818.40","16,903.35","16,738.70",99.00M,0.15%
16-05-2016,"16,737.55","16,744.15","16,780.05","16,431.65",126.89M,0.12%
13-05-2016,"16,716.90","16,891.70","16,891.70","16,594.55",89.06M,-1.22%
12-05-2016,"16,923.70","16,881.25","16,962.00","16,779.50",86.11M,1.01%
11-05-2016,"16,754.45","16,544.25","16,861.95","16,518.75",110.39M,-0.18%
10-05-2016,"16,784.95","16,710.05","16,812.20","16,613.90",82.06M,0.59%
09-05-2016,"16,686.10","16,357.00","16,712.90","16,357.00",75.76M,2.39%
06-05-2016,"16,296.60","16,264.45","16,346.25","16,186.25",74.99M,0.10%
05-05-2016,"16,281.00","16,292.40","16,398.25","16,193.70",90.44M,0.04%
04-05-2016,"16,274.25","16,320.10","16,465.60","16,250.50",114.51M,-0.70%
03-05-2016,"16,388.70","16,570.75","16,719.40","16,358.40",90.75M,-0.93%
02-05-2016,"16,543.00","16,614.00","16,674.15","16,519.55",101.32M,-1.50%
29-04-2016,"16,795.00","16,712.95","16,841.30","16,527.55",138.73M,0.47%
28-04-2016,"16,716.90","16,885.80","17,023.35","16,692.70",136.49M,-0.92%
27-04-2016,"16,872.95","16,869.35","16,995.00","16,827.35",127.30M,-0.76%
26-04-2016,"17,002.55","16,647.75","17,029.85","16,572.00",104.75M,1.94%
25-04-2016,"16,678.65","16,746.95","16,767.90","16,605.00",80.06M,-0.15%
22-04-2016,"16,703.40","16,641.05","16,755.85","16,549.10",117.89M,0.40%
21-04-2016,"16,637.15","16,526.55","16,769.55","16,526.55",149.13M,1.76%
20-04-2016,"16,349.70","16,299.50","16,386.35","16,160.55",85.64M,0.78%
18-04-2016,"16,222.70","16,328.70","16,330.55","16,011.90",63.26M,-0.34%
13-04-2016,"16,278.55","16,087.95","16,349.70","16,080.55",84.61M,2.51%
12-04-2016,"15,880.20","15,809.10","15,958.80","15,794.15",66.75M,0.39%
11-04-2016,"15,818.50","15,623.35","15,853.85","15,440.25",72.00M,1.61%
08-04-2016,"15,568.35","15,519.30","15,642.70","15,483.05",53.83M,0.24%
07-04-2016,"15,530.75","15,668.95","15,726.60","15,458.05",70.93M,-0.68%
06-04-2016,"15,636.95","15,750.15","15,768.55","15,578.55",71.13M,-0.37%
05-04-2016,"15,695.00","16,127.45","16,147.15","15,659.75",125.88M,-3.06%
04-04-2016,"16,190.60","16,236.90","16,278.50","16,046.50",72.46M,0.10%
01-04-2016,"16,174.90","16,099.65","16,235.80","16,020.60",90.42M,0.21%
31-03-2016,"16,141.65","16,134.40","16,282.75","16,062.05",161.94M,0.04%
30-03-2016,"16,134.85","15,829.60","16,167.50","15,762.20",93.83M,2.99%
29-03-2016,"15,666.25","15,583.10","15,774.10","15,580.80",69.54M,0.39%
28-03-2016,"15,604.90","15,867.75","15,890.70","15,522.20",83.53M,-1.78%
23-03-2016,"15,887.75","15,884.25","15,919.60","15,799.95",64.08M,-0.30%
22-03-2016,"15,936.00","15,930.45","15,967.85","15,779.15",58.61M,0.06%
21-03-2016,"15,926.10","15,735.55","15,945.80","15,735.55",73.60M,1.73%
18-03-2016,"15,654.85","15,485.80","15,678.55","15,456.20",71.78M,1.37%
17-03-2016,"15,444.00","15,622.30","15,704.75","15,312.50",103.77M,-0.11%
16-03-2016,"15,461.70","15,304.35","15,489.50","15,178.30",80.44M,0.88%
15-03-2016,"15,326.80","15,310.45","15,386.85","15,268.10",75.74M,0.32%
14-03-2016,"15,277.80","15,309.05","15,416.15","15,220.15",62.57M,0.72%
11-03-2016,"15,168.20","15,133.75","15,343.55","15,024.80",76.98M,-0.08%
10-03-2016,"15,180.65","15,347.45","15,354.15","15,098.50",71.23M,-0.64%
09-03-2016,"15,279.05","15,022.35","15,331.25","14,989.40",103.17M,0.88%
08-03-2016,"15,146.50","15,323.45","15,326.65","15,066.50",93.41M,-1.26%
04-03-2016,"15,339.20","15,243.75","15,451.75","15,005.50",131.36M,1.06%
03-03-2016,"15,177.75","15,150.05","15,206.25","15,000.05",106.18M,0.57%
02-03-2016,"15,092.45","14,770.35","15,138.70","14,767.30",176.24M,4.71%
01-03-2016,"14,412.90","14,064.80","14,445.70","14,064.80",99.32M,3.34%
29-02-2016,"13,946.40","13,818.90","14,222.30","13,407.25",262.46M,1.12%
26-02-2016,"13,791.45","13,715.10","13,889.25","13,595.20",102.34M,1.74%
25-02-2016,"13,555.70","13,844.45","13,844.45","13,519.90",107.79M,-1.73%
24-02-2016,"13,794.05","13,873.70","13,974.50","13,760.25",92.13M,-1.53%
23-02-2016,"14,008.35","14,373.30","14,373.30","13,961.75",81.43M,-2.62%
22-02-2016,"14,384.80","14,331.20","14,467.15","14,322.65",68.27M,0.28%
19-02-2016,"14,344.20","14,243.45","14,395.85","14,207.35",99.33M,0.32%
18-02-2016,"14,298.15","14,301.75","14,385.65","14,180.90",108.99M,1.26%
17-02-2016,"14,119.85","14,165.25","14,186.10","13,892.10",132.91M,-0.33%
16-02-2016,"14,166.45","14,602.25","14,602.25","14,136.80",122.48M,-1.93%
15-02-2016,"14,445.00","14,120.90","14,548.15","14,120.50",173.68M,3.39%
12-02-2016,"13,971.50","14,088.60","14,154.55","13,810.60",159.08M,-0.41%
11-02-2016,"14,028.55","14,518.65","14,530.80","13,969.85",177.10M,-3.84%
10-02-2016,"14,588.45","14,740.20","14,779.15","14,490.20",125.48M,-1.93%
09-02-2016,"14,875.10","14,830.40","14,964.90","14,760.80",104.65M,-1.14%
08-02-2016,"15,046.80","15,206.30","15,367.90","14,960.10",89.20M,-0.76%
05-02-2016,"15,162.05","14,928.25","15,211.90","14,890.90",97.27M,1.97%
04-02-2016,"14,869.15","14,969.20","14,978.35","14,761.40",91.11M,0.24%
03-02-2016,"14,834.05","14,897.40","14,947.80","14,777.75",84.64M,-1.55%
02-02-2016,"15,068.00","15,353.60","15,463.45","15,018.85",117.35M,-1.61%
01-02-2016,"15,314.45","15,547.75","15,565.50","15,281.35",101.91M,-1.34%
29-01-2016,"15,522.40","15,140.15","15,554.90","15,136.85",137.13M,0.92%
28-01-2016,"15,381.45","15,569.55","15,572.20","15,349.75",85.68M,-0.99%
27-01-2016,"15,534.60","15,648.40","15,673.95","15,442.20",68.64M,-0.17%
25-01-2016,"15,561.15","15,667.00","15,682.65","15,495.10",66.20M,0.41%
22-01-2016,"15,497.55","15,343.15","15,575.65","15,274.90",87.61M,2.62%
21-01-2016,"15,101.20","15,132.20","15,364.60","14,918.15",109.78M,1.11%
20-01-2016,"14,935.50","15,059.50","15,533.45","14,754.65",92.65M,-2.19%
19-01-2016,"15,269.65","15,086.75","15,338.20","15,086.75",85.10M,1.66%
18-01-2016,"15,020.80","15,165.20","15,270.40","14,956.95",121.19M,-1.22%
15-01-2016,"15,206.30","15,621.85","15,650.70","15,154.35",98.89M,-2.58%
14-01-2016,"15,609.80","15,612.10","15,803.20","15,453.40",81.79M,-1.65%
13-01-2016,"15,871.85","15,835.05","15,956.25","15,532.25",113.38M,0.87%
12-01-2016,"15,734.80","16,080.40","16,080.40","15,699.40",98.50M,-1.76%
11-01-2016,"16,016.25","15,979.05","16,156.80","15,840.60",67.30M,-0.78%
08-01-2016,"16,142.65","16,135.40","16,229.00","16,104.10",53.48M,0.43%
07-01-2016,"16,073.85","16,256.55","16,256.55","16,049.75",76.23M,-2.19%
06-01-2016,"16,433.15","16,505.45","16,614.95","16,377.65",55.22M,-0.66%
05-01-2016,"16,542.50","16,652.05","16,670.20","16,474.85",53.65M,-0.34%
04-01-2016,"16,599.15","16,966.35","16,966.35","16,575.45",52.32M,-2.58%
01-01-2016,"17,039.25","16,932.50","17,067.45","16,824.05",29.22M,0.69%
31-12-2015,"16,922.20","16,916.05","16,972.25","16,896.65",59.19M,0.03%
30-12-2015,"16,917.90","16,997.50","17,011.30","16,889.05",40.94M,-0.43%
29-12-2015,"16,991.45","16,988.30","17,045.55","16,921.15",36.30M,0.07%
28-12-2015,"16,979.15","16,843.40","17,019.00","16,843.40",41.14M,1.00%
24-12-2015,"16,811.00","16,926.95","16,939.60","16,756.90",27.09M,-0.42%
23-12-2015,"16,882.50","16,828.35","16,913.15","16,812.50",37.20M,0.80%
22-12-2015,"16,749.20","16,810.70","16,946.10","16,704.15",55.65M,-0.45%
21-12-2015,"16,825.15","16,593.40","16,848.60","16,580.65",43.04M,1.39%
18-12-2015,"16,594.30","16,719.45","16,737.70","16,572.75",68.36M,-0.88%
17-12-2015,"16,741.50","16,704.05","16,771.80","16,544.65",72.12M,0.98%
16-12-2015,"16,579.40","16,464.50","16,640.40","16,363.90",67.66M,1.10%
15-12-2015,"16,398.65","16,342.35","16,425.15","16,188.05",56.41M,0.29%
14-12-2015,"16,350.65","16,212.40","16,440.85","16,205.80",60.76M,0.05%
11-12-2015,"16,342.50","16,751.35","16,758.70","16,260.10",79.36M,-2.21%
10-12-2015,"16,711.05","16,697.20","16,745.25","16,573.15",50.82M,0.30%
09-12-2015,"16,660.75","16,762.15","16,868.60","16,626.55",41.30M,-0.84%
08-12-2015,"16,801.15","16,888.65","16,943.05","16,783.65",43.13M,-0.86%
07-12-2015,"16,947.00","17,018.00","17,031.85","16,921.75",34.91M,0.29%
04-12-2015,"16,897.30","17,009.45","17,009.45","16,880.35",47.28M,-1.24%
03-12-2015,"17,110.10","17,137.80","17,219.00","17,080.25",41.69M,-0.63%
02-12-2015,"17,218.50","17,457.15","17,470.85","17,164.00",40.85M,-1.03%
01-12-2015,"17,398.55","17,456.75","17,495.45","17,353.85",40.75M,-0.18%
30-11-2015,"17,430.40","17,336.25","17,498.35","17,336.25",57.55M,0.34%
27-11-2015,"17,370.95","17,095.20","17,403.65","17,049.55",70.13M,1.96%
26-11-2015,"17,036.55","16,988.20","17,111.45","16,972.60",74.81M,0.28%
24-11-2015,"16,988.65","17,012.85","17,108.40","16,964.90",39.69M,-0.42%
23-11-2015,"17,060.25","17,120.25","17,126.35","16,969.35",45.47M,0.03%
20-11-2015,"17,055.60","17,022.70","17,262.85","16,931.30",56.53M,-0.10%
19-11-2015,"17,071.90","16,944.35","17,110.35","16,874.70",42.91M,1.55%
18-11-2015,"16,812.10","17,108.90","17,186.70","16,787.55",44.25M,-1.92%
17-11-2015,"17,140.45","17,302.55","17,302.55","17,028.20",53.70M,-0.26%
16-11-2015,"17,184.90","16,881.65","17,230.50","16,855.50",50.71M,1.49%
13-11-2015,"16,932.85","16,829.30","16,962.55","16,741.80",47.16M,0.58%
11-11-2015,"16,836.00","16,836.00","16,836.00","16,836.00",,0.00%
10-11-2015,"16,836.00","16,895.20","17,047.30","16,805.05",60.87M,-0.98%
09-11-2015,"17,003.00","16,667.90","17,069.00","16,587.25",80.56M,-0.49%
06-11-2015,"17,086.50","17,003.00","17,143.60","16,911.60",120.19M,0.54%
05-11-2015,"16,995.10","17,166.45","17,166.45","16,957.35",46.71M,-1.31%
04-11-2015,"17,221.05","17,449.00","17,449.00","17,175.65",41.02M,-0.60%
03-11-2015,"17,325.60","17,436.50","17,466.20","17,265.05",44.37M,-0.09%
02-11-2015,"17,340.60","17,351.45","17,372.25","17,208.95",48.71M,-0.08%
30-10-2015,"17,354.50","17,249.90","17,399.10","17,170.35",76.28M,0.83%
29-10-2015,"17,212.20","17,388.40","17,400.20","17,178.85",83.59M,-0.93%
28-10-2015,"17,373.15","17,589.35","17,682.45","17,281.40",88.77M,-2.43%
27-10-2015,"17,806.30","17,738.45","17,855.35","17,738.45",44.42M,-0.05%
