Date,Sentiment_Score,Prob_Pos,Prob_Neg,News_Volume
"February 17, 2020, Monday",0.59126884,0.6130645,0.021795684,3
"February 18, 2003, Tuesday",-0.0071176593,0.0397324,0.04685006,7
"February 18, 2004, Wednesday",0.20094666,0.37578392,0.17483726,7
"February 18, 2005, Friday",0.023625629,0.38168448,0.35805887,7
"February 18, 2006, Saturday",0.62068176,0.6603221,0.039640337,7
"February 18, 2008, Monday",0.37227437,0.46633622,0.09406182,6
"February 18, 2009, Wednesday",-0.048928373,0.3182569,0.3671853,21
"February 18, 2010, Thursday",0.3538814,0.49724478,0.14336337,13
"February 18, 2011, Friday",0.39006618,0.56437707,0.17431092,9
"February 18, 2012, Saturday",0.09541323,0.2232344,0.12782116,6
"February 18, 2013, Monday",0.4000044,0.48259586,0.08259148,9
"February 18, 2014, Tuesday",0.22683541,0.34723857,0.12040316,15
"February 18, 2015, Wednesday",-0.19221145,0.06484264,0.2570541,4
"February 18, 2016, Thursday",-0.1528827,0.23491527,0.38779798,7
"February 18, 2017, Saturday",0.11492279,0.39085597,0.27593318,8
"February 18, 2018, Sunday",-0.3470653,0.10760324,0.45466855,17
"February 18, 2019, Monday",-0.1651952,0.18865384,0.35384905,8
"February 18, 2020, Tuesday",-0.13717608,0.22436202,0.36153808,3
"February 19, 2003, Wednesday",-0.20441665,0.04249284,0.24690948,7
"February 19, 2004, Thursday",0.27739134,0.38403538,0.10664401,9
"February 19, 2005, Saturday",-0.04097048,0.2541606,0.29513112,12
"February 19, 2007, Monday",0.8100791,0.8402688,0.030189665,2
"February 19, 2008, Tuesday",0.3989419,0.41756624,0.018624326,7
"February 19, 2009, Thursday",0.057541445,0.33453837,0.2769969,22
"February 19, 2010, Friday",0.26481688,0.36028695,0.0954701,9
"February 19, 2011, Saturday",0.243386,0.43651065,0.19312467,8
"February 19, 2012, Sunday",0.04870288,0.37188846,0.32318556,4
"February 19, 2013, Tuesday",0.29225945,0.3862786,0.09401917,13
"February 19, 2014, Wednesday",0.15995811,0.32061985,0.16066174,12
"February 19, 2015, Thursday",0.28301075,0.42287445,0.1398637,7
"February 19, 2016, Friday",0.09836053,0.22028589,0.12192536,6
"February 19, 2018, Monday",-0.32900932,0.051920123,0.38092944,32
"February 19, 2019, Tuesday",0.20918715,0.48518366,0.2759965,4
"February 19, 2020, Wednesday",-0.30037165,0.23826,0.5386317,5
"February 20, 2003, Thursday",0.058360312,0.19668725,0.13832694,9
"February 20, 2004, Friday",0.2740463,0.32551974,0.0514734,10
"February 20, 2005, Sunday",0.061107665,0.34567937,0.2845717,2
"February 20, 2006, Monday",0.5061314,0.53343064,0.027299253,6
"February 20, 2007, Tuesday",0.3560647,0.57751966,0.22145492,9
"February 20, 2008, Wednesday",-0.07631972,0.24507344,0.32139316,7
"February 20, 2009, Friday",-0.31124505,0.2116679,0.522913,14
"February 20, 2010, Saturday",-0.042729013,0.24490567,0.2876347,11
"February 20, 2011, Sunday",0.1409899,0.47368088,0.33269098,6
"February 20, 2012, Monday",0.5943045,0.7357989,0.14149441,3
"February 20, 2013, Wednesday",-0.13525988,0.23382723,0.3690871,16
"February 20, 2014, Thursday",0.047459126,0.29173633,0.24427721,8
"February 20, 2015, Friday",-0.13046807,0.16788708,0.29835513,8
"February 20, 2016, Saturday",-0.026237031,0.30184057,0.32807764,6
"February 20, 2017, Monday",0.23305115,0.2974032,0.06435207,7
"February 20, 2018, Tuesday",-0.31888935,0.101577535,0.42046687,28
"February 20, 2019, Wednesday",-0.27953961,0.15101731,0.43055692,3
"February 20, 2020, Thursday",0.37699854,0.4124343,0.03543577,8
"February 21, 2003, Friday",-0.21456507,0.04634966,0.2609147,8
"February 21, 2004, Saturday",0.5050997,0.5293151,0.02421536,5
"February 21, 2005, Monday",-0.079364054,0.24275139,0.32211545,7
"February 21, 2006, Tuesday",-0.0701541,0.22824778,0.29840186,15
"February 21, 2007, Wednesday",0.16567034,0.4605142,0.29484382,9
"February 21, 2008, Thursday",-0.13167404,0.23869452,0.37036857,15
"February 21, 2009, Saturday",-0.1817158,0.32002738,0.5017432,7
"February 21, 2010, Sunday",0.21678686,0.44929245,0.23250559,4
"February 21, 2011, Monday",0.45159167,0.49343416,0.04184249,8
"February 21, 2012, Tuesday",0.34503195,0.4601974,0.11516542,7
"February 21, 2013, Thursday",-0.06922314,0.2940993,0.36332244,20
"February 21, 2014, Friday",-0.3096156,0.16687787,0.4764935,8
"February 21, 2015, Saturday",-0.03771215,0.18456443,0.22227657,5
"February 21, 2016, Sunday",0.12260784,0.24168482,0.11907697,5
"February 21, 2017, Tuesday",-0.09381627,0.21544597,0.30926225,10
"February 21, 2018, Wednesday",-0.40669918,0.0836081,0.4903073,13
"February 21, 2019, Thursday",0.39929107,0.5835377,0.18424664,7
"February 21, 2020, Friday",0.8245826,0.8389063,0.014323678,4
"February 22, 2003, Saturday",0.248541,0.2793361,0.030795122,6
"February 22, 2005, Tuesday",0.5022934,0.5183882,0.016094804,11
"February 22, 2006, Wednesday",0.047421776,0.41332373,0.36590198,10
"February 22, 2007, Thursday",-0.11804766,0.2784635,0.39651117,12
"February 22, 2008, Friday",0.07740359,0.26865894,0.19125533,13
"February 22, 2009, Sunday",-0.45542,0.040590156,0.49601015,2
"February 22, 2010, Monday",0.46135062,0.55182356,0.09047292,10
"February 22, 2011, Tuesday",0.16631928,0.41403094,0.24771166,17
"February 22, 2012, Wednesday",-0.0013739882,0.23295915,0.23433314,12
"February 22, 2013, Friday",0.2509734,0.33224976,0.08127635,15
"February 22, 2014, Saturday",-0.19918847,0.2644629,0.46365136,7
"February 22, 2015, Sunday",0.40708843,0.4902157,0.08312729,3
"February 22, 2016, Monday",-0.24527447,0.09271454,0.33798903,5
"February 22, 2017, Wednesday",-0.022733882,0.26289183,0.28562573,8
"February 22, 2018, Thursday",-0.42964825,0.049487017,0.47913527,19
"February 22, 2019, Friday",0.4857013,0.5012011,0.015499791,4
"February 22, 2020, Saturday",-0.0155302575,0.04647441,0.062004667,3
"February 23, 2004, Monday",0.21974865,0.4705959,0.25084725,14
"February 23, 2005, Wednesday",0.30036235,0.36196348,0.061601147,11
"February 23, 2006, Thursday",0.19247481,0.4014147,0.20893984,10
"February 23, 2007, Friday",-0.0667595,0.24262428,0.30938375,9
"February 23, 2008, Saturday",-0.12782392,0.30682215,0.43464604,6
"February 23, 2009, Monday",0.1352817,0.3751118,0.23983009,14
"February 23, 2010, Tuesday",0.007795498,0.27952766,0.27173218,16
"February 23, 2011, Wednesday",0.3416717,0.5141869,0.17251517,17
"February 23, 2012, Thursday",-0.209157,0.20961769,0.41877472,12
"February 23, 2013, Saturday",0.21568792,0.35271612,0.1370282,17
"February 23, 2014, Sunday",0.45400444,0.47003302,0.016028592,4
"February 23, 2015, Monday",-0.025144864,0.32599598,0.35114086,11
"February 23, 2016, Tuesday",-0.38750863,0.24738592,0.63489455,4
"February 23, 2017, Thursday",0.25146613,0.27542743,0.023961326,6
"February 23, 2018, Friday",-0.28307936,0.098391354,0.3814707,16
"February 23, 2020, Sunday",0.06544245,0.18686473,0.12142229,3
"February 24, 2003, Monday",-0.304684,0.100375526,0.40505952,9
"February 24, 2004, Tuesday",-0.11177567,0.13251449,0.24429016,15
"February 24, 2005, Thursday",0.071777984,0.2473886,0.17561062,12
"February 24, 2006, Friday",0.25865743,0.415295,0.15663758,13
"February 24, 2007, Saturday",0.1831045,0.45478258,0.2716781,4
"February 24, 2008, Sunday",0.3687631,0.3828297,0.014066632,3
"February 24, 2009, Tuesday",0.45420718,0.60493046,0.15072332,7
"February 24, 2010, Wednesday",0.08265,0.32189402,0.23924404,18
"February 24, 2011, Thursday",0.21622685,0.33979288,0.12356602,14
"February 24, 2012, Friday",-0.1818369,0.24333248,0.42516938,15
"February 24, 2013, Sunday",0.3729342,0.5025999,0.1296657,8
"February 24, 2014, Monday",-0.10425338,0.35692528,0.46117866,2
"February 24, 2015, Tuesday",0.24881528,0.36064214,0.11182685,13
"February 24, 2016, Wednesday",-0.10390664,0.081478484,0.18538512,9
"February 24, 2017, Friday",-0.22184642,0.09172657,0.31357297,3
"February 24, 2018, Saturday",-0.5120555,0.066729225,0.57878476,15
"February 24, 2019, Sunday",0.06376938,0.25867227,0.1949029,3
"February 24, 2020, Monday",0.27918455,0.52280414,0.24361959,4
"February 25, 2003, Tuesday",0.09865688,0.13086602,0.03220915,7
"February 25, 2004, Wednesday",0.04610642,0.2653378,0.2192314,10
"February 25, 2005, Friday",-0.15641959,0.25822228,0.41464186,6
"February 25, 2006, Saturday",-0.20469868,0.21964864,0.42434728,3
"February 25, 2007, Sunday",0.36035147,0.38363782,0.023286358,3
"February 25, 2008, Monday",-0.50739384,0.13536647,0.64276034,5
"February 25, 2009, Wednesday",-0.18317512,0.29134583,0.47452095,17
"February 25, 2010, Thursday",0.30504423,0.5355211,0.23047686,20
"February 25, 2011, Friday",0.38385686,0.5568987,0.17304185,16
"February 25, 2012, Saturday",0.2852073,0.31658772,0.031380404,4
"February 25, 2013, Monday",-0.012180714,0.0808832,0.09306391,4
"February 25, 2014, Tuesday",0.19883938,0.2815519,0.082712516,7
"February 25, 2015, Wednesday",0.5416792,0.56419396,0.022514755,12
"February 25, 2016, Thursday",0.26026455,0.43210128,0.17183673,2
"February 25, 2017, Saturday",-0.36164504,0.09698791,0.45863295,4
"February 25, 2018, Sunday",-0.42696986,0.1578845,0.58485436,5
"February 25, 2019, Monday",0.30863157,0.35883522,0.050203666,3
"February 25, 2020, Tuesday",0.06596782,0.29123276,0.22526495,8
"February 26, 2003, Wednesday",0.0367005,0.09198348,0.055282984,7
"February 26, 2004, Thursday",0.36179748,0.40925255,0.04745507,11
"February 26, 2005, Saturday",0.9275251,0.9518857,0.02436058,1
"February 26, 2007, Monday",0.34689507,0.45157242,0.10467739,12
"February 26, 2008, Tuesday",-0.091837585,0.36686012,0.45869768,6
"February 26, 2009, Thursday",-0.22955818,0.2063332,0.43589136,15
"February 26, 2010, Friday",0.21731015,0.40248573,0.18517554,6
"February 26, 2011, Saturday",0.7300729,0.7540548,0.023981918,2
"February 26, 2012, Sunday",0.39157107,0.5562103,0.1646392,7
"February 26, 2013, Tuesday",0.12440665,0.32350868,0.19910201,16
"February 26, 2014, Wednesday",0.3052233,0.37285602,0.06763275,12
"February 26, 2015, Thursday",-0.13361387,0.14737803,0.2809919,8
"February 26, 2016, Friday",0.35511997,0.46116814,0.106048174,7
"February 26, 2017, Sunday",-0.011064082,0.27260676,0.28367084,4
"February 26, 2018, Monday",-0.2790344,0.14687496,0.42590937,20
"February 26, 2019, Tuesday",-0.64904,0.017661156,0.66670114,1
"February 26, 2020, Wednesday",-0.3246276,0.056718398,0.381346,8
"February 27, 2003, Thursday",0.035577733,0.06478179,0.02920406,5
"February 27, 2004, Friday",-0.2460939,0.13799053,0.38408443,14
"February 27, 2005, Sunday",0.5055508,0.5218513,0.016300475,3
"February 27, 2006, Monday",0.09178745,0.26682088,0.1750334,6
"February 27, 2007, Tuesday",0.60981923,0.64965945,0.0398402,6
"February 27, 2008, Wednesday",0.42849758,0.61489725,0.18639967,7
"February 27, 2009, Friday",0.08110739,0.36626983,0.28516242,19
"February 27, 2010, Saturday",0.26236552,0.39061272,0.12824717,18
"February 27, 2011, Sunday",0.40817884,0.43858063,0.030401811,2
"February 27, 2012, Monday",0.21742551,0.5463673,0.3289418,6
"February 27, 2013, Wednesday",0.114334255,0.338489,0.22415474,9
"February 27, 2014, Thursday",-0.011799915,0.2379152,0.2497151,7
"February 27, 2015, Friday",0.033328976,0.20446356,0.17113459,7
"February 27, 2016, Saturday",-0.23930597,0.08248783,0.3217938,3
"February 27, 2017, Monday",-0.13139921,0.14839995,0.27979916,8
"February 27, 2018, Tuesday",-0.14412728,0.16553587,0.30966312,20
"February 27, 2019, Wednesday",-0.072922826,0.27600098,0.34892383,5
"February 27, 2020, Thursday",0.10518881,0.14242063,0.037231836,7
"February 28, 2003, Friday",-0.024899611,0.023540571,0.048440184,6
"February 28, 2004, Saturday",-0.18214135,0.10727122,0.2894126,5
"February 28, 2005, Monday",0.33139643,0.5216953,0.19029887,7
"February 28, 2006, Tuesday",-0.03272246,0.27511385,0.30783632,12
"February 28, 2007, Wednesday",0.32225487,0.43251917,0.11026431,7
"February 28, 2008, Thursday",0.2452067,0.4063173,0.16111062,7
"February 28, 2009, Saturday",-0.64666224,0.053577606,0.70023984,9
"February 28, 2010, Sunday",0.0299777,0.20019199,0.17021431,3
"February 28, 2011, Monday",0.27962554,0.5672706,0.287645,7
"February 28, 2012, Tuesday",0.030271053,0.35324067,0.32296962,16
"February 28, 2013, Thursday",0.15178457,0.3819047,0.23012012,18
"February 28, 2014, Friday",0.054365996,0.24036115,0.18599516,6
"February 28, 2015, Saturday",-0.070245765,0.3372462,0.40749198,5
"February 28, 2016, Sunday",0.12792583,0.19377214,0.0658463,4
"February 28, 2017, Tuesday",-0.02511982,0.4117055,0.4368253,6
"February 28, 2018, Wednesday",-0.57906044,0.07420247,0.6532629,14
"February 28, 2020, Friday",-0.18097015,0.36525217,0.54622227,3
"February 29, 2008, Friday",0.30028397,0.49802777,0.19774377,7
"February 29, 2012, Wednesday",-0.0005585872,0.31962088,0.32017946,13
"February 29, 2016, Monday",0.16590852,0.38167903,0.21577051,8
"February 29, 2020, Saturday",-0.91021776,0.028387228,0.938605,2
"January 01, 2004, Thursday",0.0050132535,0.2803592,0.27534598,8
"January 01, 2005, Saturday",0.15375674,0.37281626,0.21905954,5
"January 01, 2007, Monday",0.506818,0.557336,0.050518,4
"January 01, 2008, Tuesday",0.25594932,0.38254023,0.12659091,5
"January 01, 2009, Thursday",-0.3305992,0.25084,0.5814392,10
"January 01, 2010, Friday",0.10070869,0.39111352,0.29040483,23
"January 01, 2011, Saturday",0.02643745,0.38845876,0.3620213,10
"January 01, 2013, Tuesday",0.17777395,0.3873615,0.20958754,15
"January 01, 2014, Wednesday",0.010156852,0.18839628,0.17823942,6
"January 01, 2015, Thursday",-0.049329694,0.19727407,0.24660377,10
"January 01, 2016, Friday",-0.7833869,0.06612532,0.8495122,1
"January 01, 2017, Sunday",-0.02780059,0.47523436,0.50303495,2
"January 01, 2018, Monday",0.2151211,0.38825974,0.17313863,6
"January 01, 2019, Tuesday",-0.09481259,0.22786517,0.32267776,5
"January 01, 2020, Wednesday",0.12361169,0.2957365,0.1721248,3
"January 02, 2004, Friday",-0.2071688,0.16196331,0.3691321,13
"January 02, 2005, Sunday",-0.4299455,0.05207599,0.48202148,2
"January 02, 2006, Monday",0.6473739,0.65866375,0.01128986,5
"January 02, 2007, Tuesday",0.1669702,0.44680983,0.27983963,4
"January 02, 2008, Wednesday",0.24130392,0.42606804,0.18476413,11
"January 02, 2009, Friday",0.016194308,0.34841457,0.33222026,17
"January 02, 2010, Saturday",-0.042952746,0.44934183,0.4922946,4
"January 02, 2011, Sunday",0.19074348,0.35337877,0.16263531,7
"January 02, 2012, Monday",0.4870089,0.5002918,0.01328293,5
"January 02, 2013, Wednesday",-0.023153294,0.27227756,0.29543084,22
"January 02, 2014, Thursday",0.05231465,0.26197642,0.20966177,10
"January 02, 2015, Friday",0.17930321,0.3197576,0.1404544,12
"January 02, 2016, Saturday",0.1769275,0.2939933,0.11706579,9
"January 02, 2017, Monday",-0.072195046,0.27939644,0.3515915,11
"January 02, 2018, Tuesday",-0.1341707,0.24842548,0.3825962,5
"January 02, 2019, Wednesday",0.060070153,0.08000671,0.019936562,6
"January 02, 2020, Thursday",0.12630898,0.26616436,0.13985538,8
"January 03, 2004, Saturday",-0.008617799,0.24932039,0.25793818,6
"January 03, 2005, Monday",-0.8254917,0.02581199,0.8513037,5
"January 03, 2006, Tuesday",0.7609056,0.79378873,0.032883096,7
"January 03, 2007, Wednesday",0.058105342,0.37032133,0.31221598,10
"January 03, 2008, Thursday",0.24075149,0.44669917,0.20594768,12
"January 03, 2009, Saturday",0.26012713,0.4774223,0.21729518,13
"January 03, 2010, Sunday",0.8374463,0.8540665,0.01662022,1
"January 03, 2011, Monday",-0.054910973,0.2668127,0.32172367,16
"January 03, 2012, Tuesday",0.18796882,0.39387542,0.20590658,15
"January 03, 2013, Thursday",0.16497223,0.39942434,0.23445211,17
"January 03, 2014, Friday",0.22865012,0.37833405,0.14968391,14
"January 03, 2015, Saturday",-0.05212453,0.1797838,0.23190832,12
"January 03, 2016, Sunday",0.37578502,0.39606097,0.020275954,5
"January 03, 2017, Tuesday",0.08716792,0.37883392,0.291666,7
"January 03, 2018, Wednesday",-0.08071189,0.25175452,0.3324664,6
"January 03, 2019, Thursday",0.033796787,0.31081453,0.27701774,9
"January 03, 2020, Friday",0.09388538,0.12711251,0.033227134,4
"January 04, 2005, Tuesday",0.22778253,0.41529956,0.18751706,12
"January 04, 2006, Wednesday",0.19363931,0.41099468,0.2173554,5
"January 04, 2007, Thursday",0.035393547,0.29924175,0.2638482,8
"January 04, 2008, Friday",0.29568627,0.44443315,0.14874688,5
"January 04, 2009, Sunday",-0.031605624,0.36087948,0.39248514,7
"January 04, 2010, Monday",0.284105,0.4555976,0.1714926,7
"January 04, 2011, Tuesday",0.17344084,0.36720288,0.193762,9
"January 04, 2012, Wednesday",-0.0079241665,0.26253408,0.27045825,10
"January 04, 2013, Friday",0.14395939,0.37223202,0.2282726,17
"January 04, 2014, Saturday",0.3254549,0.35557175,0.03011685,4
"January 04, 2015, Sunday",0.01763812,0.06350281,0.045864686,3
"January 04, 2016, Monday",0.04683204,0.3098344,0.26300234,4
"January 04, 2017, Wednesday",-0.1619028,0.19793251,0.3598353,5
"January 04, 2018, Thursday",0.23898397,0.45095047,0.2119665,6
"January 04, 2019, Friday",-0.24322341,0.08361082,0.32683423,8
"January 04, 2020, Saturday",0.3672622,0.5230774,0.15581523,7
"January 05, 2004, Monday",0.1010486,0.27816144,0.17711283,17
"January 05, 2005, Wednesday",0.16299254,0.4354185,0.27242592,11
"January 05, 2006, Thursday",0.14093876,0.37076712,0.22982836,9
"January 05, 2007, Friday",0.3050095,0.35026214,0.04525264,7
"January 05, 2008, Saturday",0.06434372,0.34427512,0.2799314,6
"January 05, 2009, Monday",0.040091347,0.43603733,0.395946,11
"January 05, 2010, Tuesday",-0.13919315,0.23409013,0.37328327,8
"January 05, 2011, Wednesday",-0.066203676,0.33622354,0.4024272,15
"January 05, 2012, Thursday",-0.09346,0.27119008,0.3646501,19
"January 05, 2013, Saturday",0.22541632,0.37577045,0.15035416,13
"January 05, 2014, Sunday",-0.959563,0.009480884,0.9690439,2
"January 05, 2015, Monday",0.8161625,0.8244654,0.008302866,1
"January 05, 2016, Tuesday",0.29889774,0.32256296,0.023665236,6
"January 05, 2017, Thursday",0.2167196,0.40339825,0.18667865,4
"January 05, 2018, Friday",-0.02644603,0.24488394,0.27132997,2
"January 05, 2019, Saturday",-0.9472159,0.008521969,0.9557379,1
"January 05, 2020, Sunday",-0.1882513,0.035289805,0.2235411,6
"January 06, 2004, Tuesday",0.10159371,0.34628716,0.24469344,12
"January 06, 2005, Thursday",-0.19059902,0.2014684,0.39206743,13
"January 06, 2006, Friday",0.1305233,0.36895233,0.23842904,10
"January 06, 2007, Saturday",0.007936234,0.36344513,0.3555089,5
"January 06, 2009, Tuesday",0.042977743,0.3702961,0.32731834,17
"January 06, 2010, Wednesday",0.48022076,0.50823367,0.028012905,14
"January 06, 2011, Thursday",0.15560563,0.33938938,0.18378375,15
"January 06, 2012, Friday",-0.050910257,0.20847142,0.25938165,21
"January 06, 2013, Sunday",-0.30420104,0.08813475,0.39233577,4
"January 06, 2014, Monday",-0.48133034,0.07177303,0.5531034,7
"January 06, 2015, Tuesday",0.13757458,0.31207985,0.17450526,8
"January 06, 2016, Wednesday",0.29140648,0.44663325,0.15522674,5
"January 06, 2017, Friday",-0.3072421,0.25482935,0.56207144,5
"January 06, 2018, Saturday",-0.083969586,0.2418979,0.32586747,8
"January 06, 2019, Sunday",-0.013431048,0.17135912,0.18479016,2
"January 06, 2020, Monday",0.10192848,0.27629223,0.17436375,12
"January 07, 2004, Wednesday",-0.40596738,0.07023104,0.47619843,8
